1.1.6
373:147,373,147,potion of fire resistance (3:00)
373:148,373,148,potion of poison (0:45)
373:149,373,149,bulky potion
373:150,373,150,bungling potion
373:151,373,151,bungling potion
373:152,373,152,potion of weakness (1:30)
373:153,373,153,potion of strength (3:00)
373:154,373,154,potion of slowness (1:30)
373:155,373,155,smooth potion
373:156,373,156,potion of harming
373:157,373,157,suave potion
373:158,373,158,debonair potion
373:159,373,159,debonair potion
373:160,373,160,thick potion
373:161,373,161,potion of healing 2
373:162,373,162,potion of swiftness 2 (1:30)
373:163,373,163,potion of fire resistance (3:00)
373:164,373,164,potion of poison 2 (0:22)
373:165,373,165,fancy potion
373:166,373,166,charming potion
373:167,373,167,charming potion
373:168,373,168,potion of weakness (1:30)
373:169,373,169,potion of strength 2 (1:30)
373:170,373,170,potion of slowness (1:30)
373:180,373,180,potion of poison 2 (0:22)
373:181,373,181,odorless potion
373:182,373,182,rank potion
373:183,373,183,rank potion
373:184,373,184,potion of weakness (1:30)
373:185,373,185,potion of strength 2 (1:30)
373:186,373,186,potion of slowness (1:30)
373:187,373,187,acrid potion
373:188,373,188,potion of harming 2
373:189,373,189,gross potion
373:190,373,190,stinky potion
373:191,373,191,stinky potion
373:192,373,192,mundane potion
373:193,373,193,potion of healing
373:194,373,194,potion of swiftness (8:00)
373:195,373,195,potion of fire resistance (8:00)
373:196,373,196,potion of poison (2:00)
373:197,373,197,bland potion
373:198,373,198,clear potion
373:199,373,199,clear potion
373:200,373,200,potion of weakness (4:00)
373:201,373,201,potion of strength (8:00)
373:202,373,202,potion of slowness (4:00)
373:203,373,203,diffuse potion
373:204,373,204,potion of harming
373:205,373,205,artles potion
373:206,373,206,thin potion
373:207,373,207,thin potion
373:208,373,208,akward potion
373:209,373,209,potion of healing
373:210,373,210,potion of swiftness (8:00)
373:211,373,211,potion of fire resistance (8:00)
373:212,373,212,potion of poison (2:00)
373:213,373,213,bulky potion
373:214,373,214,bungling potion
373:215,373,215,bungling potion
373:216,373,216,potion of weakness (4:00)
373:217,373,217,potion of strength (8:00)
373:218,373,218,potion of slowness (4:00)
373:219,373,219,smooth potion
373:220,373,220,potion of harming
373:221,373,221,suave potion
373:222,373,222,debonair potion
373:223,373,223,debonair potion
373:224,373,224,thick potion
373:225,373,225,potion of healing
373:226,373,226,potion of swiftness 2 (4:00)
373:227,373,227,potion of fire resistance (8:00)
373:228,373,228,potion of poison 2 (1:00)
373:229,373,229,fancy potion
373:230,373,230,charming potion
373:231,373,231,charming potion
373:232,373,232,potion of weakness (4:00)
373:233,373,233,potion of strength 2 (4:00)
373:234,373,234,potion of slowness (4:00)
373:235,373,235,refined potion
373:236,373,236,potion of harming 2
373:237,373,237,cordial potion
373:238,373,238,sparkling potion
373:239,373,239,sparkling potion
373:240,373,240,potent potion
373:241,373,241,potion of healing 2
373:242,373,242,potion of swiftness 2 (4:00)
373:243,373,243,potion of fire resistance (8:00)
373:244,373,244,potion of poison 2 (1:00)
373:245,373,245,odorless potion
373:246,373,246,rank potion
373:247,373,247,rank potion
373:248,373,248,potion of weakness (4:00)
373:249,373,249,potion of strength 2 (4:00)
373:250,373,250,potion of slowness (4:00)
373:251,373,251,acrid potion
373:252,373,252,potion of harming 2
373:253,373,253,gross potion
373:254,373,254,stinky potion
373:255,373,255,stinky potion
373:256,373,256,mundane potion
373:257,373,257,potion of healing
373:258,373,258,potion of swiftness (3:00)
373:259,373,259,potion of fire resistance (3:00)
373:260,373,260,potion of poison (0:45)
373:261,373,261,bland potion
373:262,373,262,clear potion
373:263,373,263,clear potion
373:264,272,264,potion of weakness (1:30)
374,374,0,glass bottle
374:0,374,0,glass bottle
glassbottle,374,0,glass bottle
glassbttle,374,0,glass bottle
glssbottle,374,0,glass bottle
glassbottl,374,0,glass bottle
glssbttle,374,0,glass bottle
glassbttl,374,0,glass bottle
glssbottl,374,0,glass bottle
375,375,0,spider eye
375:0,375,0,spider eye
spidereye,375,0,spider eye
spiderey,375,0,spider eye
spiderye,375,0,spider eye
spidreye,375,0,spider eye
spdereye,375,0,spider eye
spdreye,375,0,spider eye
spideri,375,0,spider eye
376,376,0,fermented spider eye
376:0,376,0,fermented spider eye
fermentedspidereye,376,0,fermented spider eye
fspidereye,376,0,fermented spider eye
fermentedspidereye,376,0,fermented spider eye
fspidereye,376,0,fermented spider eye
fermentedspiderey,376,0,fermented spider eye
fspiderey,376,0,fermented spider eye
fermentedspiderye,376,0,fermented spider eye
fspiderye,376,0,fermented spider eye
fermentedspidreye,376,0,fermented spider eye
fspidreye,376,0,fermented spider eye
fermentedspdereye,376,0,fermented spider eye
fspdereye,376,0,fermented spider eye
fermentedspdreye,376,0,fermented spider eye
fspdreye,376,0,fermented spider eye
fermentedspideri,376,0,fermented spider eye
fspideri,376,0,fermented spider eye
377,377,0,blaze powder
377:0,377,0,blaze powder
blazepowder,377,0,blaze powder
blazepowdr,377,0,blaze powder
blazepwder,377,0,blaze powder
blazpowder,377,0,blaze powder
blzepowder,377,0,blaze powder
blazepwdr,377,0,blaze powder
blzpowder,377,0,blaze powder
bpowder,377,0,blaze powder
378,378,0,magma cream
378:0,378,0,magma cream
magmacream,378,0,magma cream
magmacrem,378,0,magma cream
magmacram,378,0,magma cream
magmcream,378,0,magma cream
mgmacream,378,0,magma cream
magmacrm,378,0,magma cream
mgmcream,378,0,magma cream
mgmcrem,378,0,magma cream
379,379,0,brewing stand
379:0,379,0,brewing stand
brewingstand,379,0,brewing stand
brewingstnd,379,0,brewing stand
brewngstand,379,0,brewing stand
brewstand,379,0,brewing stand
brewngstnd,379,0,brewing stand
brwingstand,379,0,brewing stand
bstand,379,0,brewing stand
380,380,0,cauldron
380:0,380,0,cauldron
cauldron,380,0,cauldron
cauldrn,380,0,cauldron
caldron,380,0,cauldron
culdron,380,0,cauldron
caldrn,380,0,cauldron
culdrn,380,0,cauldron
cldron,380,0,cauldron
cldrn,380,0,cauldron
381,381,0,eye of ender
381:0,381,0,eye of ender
eyeofender,381,0,eye of ender
eyeofendr,381,0,eye of ender
eyeofnder,381,0,eye of ender
eyefender,381,0,eye of ender
eyeender,381,0,eye of ender
eyefender,381,0,eye of ender
iofender,381,0,eye of ender
yeofender,381,0,eye of ender
382,382,0,glistering melon
382:0,382,0,glistering melon
glisteringmelon,382,0,glistering melon
glisteringmeln,382,0,glistering melon
glisteringmlon,382,0,glistering melon
glisterngmelon,382,0,glistering melon
glsteringmelon,382,0,glistering melon
glisteringmln,382,0,glistering melon
glistrngmelon,382,0,glistering melon
383:2,383,2,experience orb egg
experienceegg,383,2,experience orb egg
experiencegg,383,2,experience orb egg
eoegg,383,2,experience orb egg
383:20,383,20,tnt egg
tntegg,383,20,tnt egg
383:50,383,59,creeper egg
creeperegg,383,50,creeper egg
creepergg,383,50,creeper egg
creeper,383,50,creeper egg
383:51,383,51,skeleton egg
skeletonegg,383,51,skeleton egg
skeleegg,383,51,skeleton egg
skelegg,383,51,skeleton egg
skeleton,383,51,skeleton egg
383:52,383,52,spider egg
spideregg,383,52,spider egg
spidereggs,383,52,spider egg
spidergg,383,52,spider egg
spider,383,52,spider egg
383:53,383,53,giant egg
giantegg,383,53,giant egg
giantgg,383,53,giant egg
giant,383,53,giant egg
383:54,383,54,zombie egg
zombieegg,383,54,zombie egg
zombiegg,383,54,zombie egg
zombie,383,54,zombie egg
383:55,383,55,slime egg
slimeegg,383,55,slime egg
slimeyegg,383,55,slime egg
slimegg,383,55,slime egg
slime,383,55,slime egg
383:56,383,56,ghast egg
ghastegg,383,56,ghast egg
ghastgg,383,56,ghast egg
ghast,383,56,ghast egg
383:57,383,57,zombie pigman egg
zombiepigmanegg,383,57,zombie pigman egg
zpegg,383,57,zombie pigman egg
zombiepigegg,383,57,zombie pigman egg
zombiepigman,383,57,zombie pigman egg
383:58,383,58,enderman egg
endermanegg,383,58,enderman egg
enderegg,383,58,enderman egg
endergg,383,58,enderman egg
endermangg,383,58,enderman egg
enderman,383,58,enderman egg
383:59,383,59,cave spider egg
cavespideregg,383,59,cave spider egg
cavespider,383,59,cave spider egg
csegg,383,59,cave spider egg
cspideregg,383,59,cave spider egg
383:60,383,60,silverfish egg
silverfishegg,383,60,silverfish egg
sfegg,383,60,silverfish egg
silverfishgg,383,60,silverfish egg
silverfish,383,60,silverfish egg
383:61,383,61,blaze egg
blazeegg,383,61,blaze egg
blazegg,383,61,blaze egg
blaze,383,61,blaze egg
383:62,383,62,magma cube egg
magmacubeegg,383,62,magma cube egg
mcegg,383,62,magma cube egg
magmacube,383,62,magma cube egg
383:63,383,63,enderdragon egg
enderdragonegg,383,63,enderdragon egg
edegg,383,63,enderdragon egg
enderdragon,383,63,enderdragon egg
383:90,383,90,pig egg
pigegg,383,90,pig egg
piggg,383,90,pig egg
baconegg,383,90,easter egg: bacon egg
pig,383,90,pig egg
383:91,383,91,sheep egg
sheepegg,383,91,sheep egg
sheepgg,383,91,sheep egg
sheep,383,91,sheep egg
383:92,383,92,cow egg
cowegg,383,92,cow egg
cowgg,383,92,cow egg
cow,383,92,cow egg
383:93,383,93,chicken egg
chickenegg,383,93,chicken egg
chickengg,383,93,chicken egg
chicken,383,93,chicken egg
383:94,383,94,squid egg
squidegg,383,94,squid egg
squidgg,383,94,squid egg
squid,383,94,squid egg
383:95,383,95,wolf egg
wolfegg,383,95,wolf egg
wolfgg,383,95,wolf egg
wolf,383,95,wolf egg
383:96,383,96,mooshroom egg
mooshroomegg,383,96,mooshroom egg
mooshroomgg,383,96,mooshroom egg
mooshroom,383,96,mooshroom egg
383:97,383,97,snow golem egg
snowgolemegg,383,97,snow golem egg
sgegg,383,97,snow golem egg
snowgolem,383,97,snow golem egg
383:120,383,120,villager egg
villageregg,383,120,villager egg
villagergg,383,120,villager egg
villager,383,120,villager
383:200,383,200,ender crystal egg
endercrystalegg,383,200,ender crystal egg
ecegg,383,200,ender crystal egg
384,384,0,Bottle O' Enchanting
384:0,384,0,Bottle O' Enchanting
bottleoenchanting,384,0,Bottle O' Enchanting
bottleofenchanting,384,0,Bottle O' Enchanting
xpbottle,384,0,Bottle O' Enchanting
enchantingbottle,384,0,Bottle O' Enchanting
385,385,0,Fire Charge
385:0,385,0,Fire Charge
firecharge,385,0,Fire Charge
2256,2256,0,13 disc
2256:0,2256,0,13 disc
goldmusicdisc,2256,0,13 disc
golddisc,2256,0,13 disc
gldmusicdisc,2256,0,13 disc
glddisc,2256,0,13 disc
13disc,2256,0,13 disc
2257,2257,0,cat disc
2257:0,2257,0,cat disc
greenmusicdisc,2257,0,cat disc
greendisc,2257,0,cat disc
catdisc,2257,0,cat disc
ctdisc,2257,0,cat disc
2258,2258,0,block disc
2258:0,2258,0,block disc
blockdisc,2258,0,block disc
blckdisc,2258,0,block disc
blockdsc,2258,0,block disc
blckdsc,2258,0,block disc
2259,2259,0,chirp disc
2259:0,2259,0,chirp disc
chirpdisc,2259,0,chirp disc
chrpdisc,2259,0,chirp disc
chirpdsc,2259,0,chirp disc
chrpdsc,2259,0,chirp disc
2260,2260,0,far disc
2260:0,2260,0,far disc
fardisc,2260,0,far disc
fardsc,2260,0,far disc
frdisc,2260,0,far disc
frdsc,2260,0,far disc
2261,2261,0,mall disc
2261:0,2261,0,mall disc
malldisc,2261,0,mall disc
malldsc,2261,0,mall disc
mlldisc,2261,0,mall disc
mlldsc,2261,0,mall disc
2262,2262,0,mellohi disc
2262:0,2262,0,mellohi disc
mellohidisc,2262,0,mellohi disc
mellohidsc,2262,0,mellohi disc
mellohdsc,2262,0,mellohi disc
mellhdisc,2262,0,mellohi disc
mllhidisc,2262,0,mellohi disc
2263,2263,0,stal disc
2263:0,2263,0,stal disc
staldisc,2263,0,stal disc
staldsc,2263,0,stal disc
stldisc,2263,0,stal disc
stldsc,2263,0,stal disc
2264,2264,0,strad disc
2264:0,2264,0,strad disc
straddisc,2264,0,strad disc
straddsc,2264,0,strad disc
strddisc,2264,0,strad disc
strddsc,2264,0,strad disc
2265,2265,0,ward disc
2265:0,2265,0,ward disc
warddisc,2265,0,ward disc
warddsc,2265,0,ward disc
wrddisc,2265,0,ward disc
wrddsc,2265,0,ward disc
2266,2266,0,11 disc
2266:0,2266,0,11 disc
11disc,2266,0,11 disc
11dsc,2266,0,11 disc
